fid,fid_2,calle_numero,codigo_postal,colonia,alcaldia,sup_terreno,sup_construccion,anio_construccion,instal_esp,valor_unitario_suelo,valor_suelo,cve_vus,subsidio,uso_suelo_raw,clasificacion_viabilidad,ratio_construccion_terreno,valor_m2_suelo_estimado,presupuesto_max_m2_alcaldia,accessibility_score,risk_score,commercial_confidence_score,score_tamano,score_subutilizacion,score_viabilidad_normativa,score_accesibilidad,score_riesgo,score_validacion_comercial,opportunity_score
1077764.0,1511740.0,TERR. DENOMINADO TLAYELPA SN,14500.0,SAN MIGUEL TOPILEJO,TLALPAN,27280.0,0.0,2000.0,0,297.89,8126439.2,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0075978030642559514,1.0,0.6,0.5,0.8,0.0,0.4765195606128512
1077766.0,1511739.0,CALLE S NOMBRE TERR DENOMINADO TLAYELPA SAN MIGUEL,14500.0,NAN,TLALPAN,27255.0,0.0,2000.0,0,297.89,8118991.95,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.007590629911816133,1.0,0.6,0.5,0.8,0.0,0.47651812598236326
1069654.0,1510587.0,TERR. 15 LA TIRA S/N,14550.0,SANTO TOMAS AJUSCO,TLALPAN,26000.0,0.0,2000.0,0,297.89,7745140.0,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.007230537659337235,1.0,0.6,0.5,0.8,0.0,0.47644610753186745
1061593.0,1511054.0,CARR PICACHO AJUSCO 4150,14760.0,PO SANTO TOMAS AJUSCO,TLALPAN,25809.0,0.0,2000.0,0,297.89,7688243.01,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0071757347746970205,1.0,0.6,0.5,0.8,0.0,0.47643514695493944
1076332.0,1511858.0,"CL. TEPETZINTLA, 121",14713.0,ZONA RUSTICA,TLALPAN,25518.29,0.0,2007.0,0,297.89,7601643.4081,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.007092322488865833,1.0,0.6,0.5,0.8,0.0,0.4764184644977732
1067585.0,910695.0,EL MEDIO DENTRO EL PARAJE EL BOLETERO,14790.0,STO TOMAS AJUSCO,TLALPAN,24529.0,0.0,2007.0,0,297.89,7306943.81,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.006808469369778304,1.0,0.6,0.5,0.8,0.0,0.47636169387395566
1064970.0,948414.0,RIO SIN NUM,14490.0,SAN MIGUEL XICALCO,TLALPAN,24164.0,0.0,2000.0,0,532.84,12875545.76,A140890,0.0,,revision manual,0.0,532.84,17000,0.5,0.8,0.0,0.006703741344156951,1.0,0.6,0.5,0.8,0.0,0.47634074826883144
1005027.0,119941.0,"SABANTE, 12",14070.0,BARRIO SAN FERNANDO,TLALPAN,39294.6,79.53,2002.0,1,2471.74,97126034.604,A140097,0.0,,revision manual,0.002023942221068544,2471.7400000000002,17000,0.5,0.8,0.0,0.011045105356393775,0.9955023506198477,0.6,0.5,0.8,0.0,0.47630949119524835
982521.0,878604.0,"ANILLO PERIFERICO BOULEVARD ADOLFO RUIZ CORTINES, S/N",14110.0,AMPLIACION FUENTES DEL PEDREGAL,TLALPAN,23607.69,0.0,2018.0,0,6926.73,163524094.5537,A141161,0.0,,revision manual,0.0,6926.7300000000005,17000,0.5,0.8,0.0,0.006544121486805129,1.0,0.6,0.5,0.8,0.0,0.4763088242973611
1079925.0,1512037.0,"CARRETERA FEDERAL MEXICO-CUERNAVACA, PARCELA 3 Z01 P01",14903.0,ZONA RUSTICA,TLALPAN,23373.01,0.0,2017.0,0,297.89,6962585.9489,A141099,0.0,,revision manual,0.0,297.89000000000004,17000,0.5,0.8,0.0,0.006476785670222063,1.0,0.6,0.5,0.8,0.0,0.4762953571340445
1076308.0,1511330.0,CAMINO DEL PEREGRINO S/N (DENOMINADO XEUTENCO),14713.0,SAN MIGUEL TOPILEJO,TLALPAN,23224.0,0.0,2010.0,0,297.89,6918197.36,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.006434030812419768,1.0,0.6,0.5,0.8,0.0,0.476286806162484
1078477.0,1511437.0,CAM ANTIGUO A CUERNAVACA 123,14500.0,ZONA RUSTICA,TLALPAN,22920.0,0.0,2010.0,0,297.89,6827638.8,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.006346805278751573,1.0,0.6,0.5,0.8,0.0,0.47626936105575035
1069945.0,959935.0,FRACC. DE TERRENO AMALILLO S/N,14476.0,SAN ANDRES TOTOLTEPEC,TLALPAN,22411.0,0.0,2000.0,0,381.5,8549796.5,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.006200759895076864,1.0,0.6,0.5,0.8,0.0,0.47624015197901537
1078334.0,1511784.0,"CMO. ANTIGUO A CUERNAVACA, S/N",14500.0,ZONA RUSTICA,TLALPAN,27256.37,17.67,2014.0,0,297.89,8119400.0593,A141099,0.0,,revision manual,0.0006482888220258237,297.89,17000,0.5,0.8,0.0,0.007591023000569835,0.9985593581732759,0.6,0.5,0.8,0.0,0.4762300762347692
1035222.0,1118005.0,2DO RET SAN ANDRES S/N,14659.0,MARIA ESTHER ZUNO DE ECHEVERRIA,TLALPAN,21861.0,0.0,2011.0,0,1489.45,32560866.45,A140351,0.0,,revision manual,0.0,1489.45,17000,0.5,0.8,0.0,0.006042950541400854,1.0,0.6,0.5,0.8,0.0,0.4762085901082802
1062853.0,1508798.0,"CL. EL ARENAL DE XITLE, S/N",14760.0,ZONA RUSTICA,TLALPAN,21604.22,0.0,2018.0,0,297.89,6435681.0958,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.005969273658060988,1.0,0.6,0.5,0.8,0.0,0.47619385473161224
1074105.0,1468449.0,CARRETERA FEDERAL A CUERNAVACA 7235,14477.0,SAN MIGUEL XICALCO,TLALPAN,21526.0,0.0,2011.0,0,228.18,4911802.68,A140290,0.0,,revision manual,0.0,228.17999999999998,17000,0.5,0.8,0.0,0.005946830298707283,1.0,0.6,0.5,0.8,0.0,0.4761893660597415
1078869.0,1512040.0,"CL. AUTOPISTA MEXICO CUERNAVACA, PARCELA 82 Z04 P01",14904.0,ZONA RUSTICA,TLALPAN,21397.25,0.0,0.0,0,297.89,6374026.8025,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0059098885636422165,1.0,0.6,0.5,0.8,0.0,0.47618197771272847
982520.0,878839.0,"ANILLO PERIFERICO BOULEVARD ADOLFO RUIZ CORTINES, S/N",14110.0,AMPLIACION FUENTES DEL PEDREGAL,TLALPAN,21185.86,0.0,2013.0,0,6926.73,146748732.0378,A141161,0.0,,revision manual,0.0,6926.7300000000005,17000,0.5,0.8,0.0,0.005849235255872086,1.0,0.6,0.5,0.8,0.0,0.4761698470511745
1061602.0,1510551.0,TERR. DENOM. TLALPEXCO S/N,14829.0,STO. TOMAS AJUSCO,TLALPAN,20166.0,0.0,2000.0,0,160.14,3229383.24,A140180,0.0,,revision manual,0.0,160.14000000000001,17000,0.5,0.8,0.0,0.005556610805981146,1.0,0.6,0.5,0.8,0.0,0.4761113221611962
982522.0,878837.0,"ANILLO PERIFERICO BOULEVARD ADOLFO RUIZ CORTINES, S/N",14110.0,AMPLIACION FUENTES DEL PEDREGAL,TLALPAN,20154.31,0.0,2013.0,0,7320.19,,A141071,0.0,,revision manual,0.0,,17000,0.5,0.8,0.0,0.005553256639900288,1.0,0.6,0.5,0.8,0.0,0.4761106513279801
1035535.0,959397.0,CDA EMILIANO ZAPATA NO. 7,14400.0,SAN ANDRES TOTOLTEPEC,TLALPAN,20135.0,0.0,2007.0,0,1756.72,35371557.2,A140832,0.0,,revision manual,0.0,1756.7200000000003,17000,0.5,0.8,0.0,0.005547716096955772,1.0,0.6,0.5,0.8,0.0,0.4761095432193912
1070661.0,1469040.0,TERR LA PALMA SAN ANDRES TOTOLTEPEC,14476.0,NAN,TLALPAN,19598.22,0.0,2000.0,0,792.45,15530609.439,A140321,0.0,,revision manual,0.0,792.4499999999999,17000,0.5,0.8,0.0,0.005393699906289937,1.0,0.6,0.5,0.8,0.0,0.47607873998125805
982519.0,878606.0,"ANILLO PERIFERICO BOULEVARD ADOLFO RUIZ CORTINES, S/N",14110.0,AMPLIACION FUENTES DEL PEDREGAL,TLALPAN,19501.46,0.0,2013.0,0,6926.73,135081348.0258,A141161,0.0,,revision manual,0.0,6926.73,17000,0.5,0.8,0.0,0.005365936937086862,1.0,0.6,0.5,0.8,0.0,0.47607318738741744
1062827.0,1508612.0,"CL. EL ARENAL DE XITLE, S/N",14760.0,ZONA RUSTICA,TLALPAN,19413.68,0.0,2010.0,0,737.05,14308852.844,A141139,0.0,,revision manual,0.0,737.0500000000001,17000,0.5,0.8,0.0,0.005340750564240171,1.0,0.6,0.5,0.8,0.0,0.4760681501128481
1063089.0,960394.0,PREDIO INTERIOR VEREDA S/N,14400.0,SAN ANDRES TOT.,TLALPAN,19157.96,0.0,2000.0,0,297.89,5706964.7044,A141099,0.0,,revision manual,0.0,297.89000000000004,17000,0.5,0.8,0.0,0.005267377822563753,1.0,0.6,0.5,0.8,0.0,0.4760534755645128
1078829.0,1512048.0,"CL. AUTOPISTA MEXICO CUERNAVACA, PARCELA 24 Z-3P-01",14903.0,ZONA RUSTICA,TLALPAN,23514.7,13.33,2017.0,0,297.89,7004793.983,A141099,0.0,,revision manual,0.000566879441370717,297.89,17000,0.5,0.8,0.0,0.00651744022898998,0.998740267908065,0.6,0.5,0.8,0.0,0.47605154162741103
1061441.0,1508629.0,LLAMARADA M-1 L-S/N,14760.0,ZONA RUSTICA,TLALPAN,18781.0,0.0,2008.0,0,297.89,5594672.09,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.005159218160815191,1.0,0.6,0.5,0.8,0.0,0.4760318436321631
1039736.0,169190.0,"CALZ. ACOXPA, 430 SEC. FRACC, A",14340.0,VERGEL DEL SUR,TLALPAN,54141.12,249.38,2009.0,1,3669.39,198664884.3168,A141044,0.0,,revision manual,0.004606110845139517,3669.39,17000,0.5,0.8,0.0,0.015304959402826453,0.9897641981219122,0.6,0.5,0.8,0.0,0.4760138315049478
1061440.0,1508626.0,"CL. EL ARENAL DE XITLE, S/N",14760.0,ZONA RUSTICA,TLALPAN,18233.14,0.0,2014.0,0,297.89,5431470.0746,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0050020228289880285,1.0,0.6,0.5,0.8,0.0,0.4760004045657976
1079924.0,1512053.0,"CARRETERA FEDERAL MEXICO-CUERNAVACA, P 357-ZIPI EJ TOPILEJO",14657.0,ZONA RUSTICA,TLALPAN,18153.06,0.0,2009.0,0,297.89,5407615.0434,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.004979045787092802,1.0,0.6,0.5,0.8,0.0,0.47599580915741857
1068988.0,911215.0,BARRANCA S/N ESQ CAMINO DEL POZO,14710.0,SAN MIGUEL AJUSTO,TLALPAN,17914.0,0.0,2000.0,0,639.35,11453315.9,A140870,0.0,,revision manual,0.0,639.35,17000,0.5,0.8,0.0,0.0049104532342022795,1.0,0.6,0.5,0.8,0.0,0.4759820906468405
1076269.0,910443.0,LA FELICIDAD 307,14710.0,SAN MIGUEL AJUSCO,TLALPAN,17688.0,0.0,2000.0,0,675.29,11944529.52,A140930,0.0,,revision manual,0.0,675.29,17000,0.5,0.8,0.0,0.0048456079361463185,1.0,0.6,0.5,0.8,0.0,0.47596912158722926
1071235.0,1120601.0,PRIV AMARILLO S/N ESQ TEZONTITLA,14476.0,LA PALMA,TLALPAN,17499.0,0.0,2000.0,0,381.5,6675868.5,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.004791378903701289,1.0,0.6,0.5,0.8,0.0,0.4759582757807403
1068752.0,1510716.0,BARRANCA S/N ESQ CDA MARIANO ESCOBEDO,14710.0,ZONA RUSTICA,TLALPAN,17399.86,0.0,1997.0,0,297.89,5183244.2954,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.004762933050385944,1.0,0.6,0.5,0.8,0.0,0.4759525866100772
1075054.0,1511667.0,GUYATLAUTENCO 50,14500.0,SAN MIGUEL TOPILEJO,TLALPAN,17165.0,0.0,2000.0,0,203.44,3492047.6,A140360,0.0,,revision manual,0.0,203.44,17000,0.5,0.8,0.0,0.004695545587105312,1.0,0.6,0.5,0.8,0.0,0.4759391091174211
1035221.0,956552.0,FLOR SILVESTRE S/N,14650.0,SAN PEDRO MARTIR,TLALPAN,17008.0,0.0,2000.0,0,1629.29,27710964.32,A140801,0.0,,revision manual,0.0,1629.29,17000,0.5,0.8,0.0,0.00465049818978325,1.0,0.6,0.5,0.8,0.0,0.4759300996379567
1072118.0,1468266.0,PROL. EUCALIPTO NO. 23,14476.0,LA PALMA,TLALPAN,16728.0,0.0,2000.0,0,381.5,6381732.0,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.004570158882457281,1.0,0.6,0.5,0.8,0.0,0.4759140317764915
1072009.0,1468216.0,CARRETERA A CUENAVACA L7,14654.0,DOLORES TLALI,TLALPAN,16483.0,0.0,2009.0,0,1361.68,22444571.44,A140447,0.0,,revision manual,0.0,1361.68,17000,0.5,0.8,0.0,0.0044998619885470575,1.0,0.6,0.5,0.8,0.0,0.4758999723977094
1069518.0,1511648.0,TERR. CHICONIMOLO S/N,14550.0,SAN MIGUEL TOPILEJO,TLALPAN,16336.0,0.0,2000.0,0,297.89,4866331.04,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.004457683852200924,1.0,0.6,0.5,0.8,0.0,0.4758915367704402
982515.0,878575.0,CARRET.PICACHO AJUSCO 227 A FRACC.B,14110.0,BOSQUES DEL PEDREGAL,TLALPAN,16000.0,0.0,2007.0,0,7320.19,117123040.0,A141071,0.0,,revision manual,0.0,7320.19,17000,0.5,0.8,0.0,0.004361276683409761,1.0,0.6,0.5,0.8,0.0,0.475872255336682
1078749.0,1511971.0,"CL. AUTOPISTA MEXICO CUERNAVACA, S/N",14505.0,ZONA RUSTICA,TLALPAN,15981.17,0.0,2010.0,0,297.89,4760630.7313,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.00435587386499209,1.0,0.6,0.5,0.8,0.0,0.47587117477299845
1072830.0,948759.0,TERR. CRUZ TEZONTITLA S/N,14490.0,SAN ANDRES TOT.,TLALPAN,15976.0,0.0,2000.0,0,297.89,4759090.64,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0043543904570675345,1.0,0.6,0.5,0.8,0.0,0.47587087809141354
1078827.0,1512047.0,"CARRETERA FEDERAL MEXICO-CUERNAVACA, PARC 389-Z03P01",14657.0,ZONA RUSTICA,TLALPAN,15519.58,0.0,2018.0,0,297.89,4623127.6862,A141099,0.0,,revision manual,0.0,297.89000000000004,17000,0.5,0.8,0.0,0.004223431647604253,1.0,0.6,0.5,0.8,0.0,0.47584468632952087
1036025.0,959280.0,CAMINO AL XITLE 257,14456.0,PBO. SN. ANDRES TOTOLTEPEC,TLALPAN,15333.0,0.0,2010.0,0,737.05,11301187.65,A141139,0.0,,revision manual,0.0,737.0500000000001,17000,0.5,0.8,0.0,0.0041698969763153985,1.0,0.6,0.5,0.8,0.0,0.4758339793952631
1069129.0,910703.0,TERRENO DENOMINADO APAPAXTLE S N,14520.0,STO TOMAS AJUSCO,TLALPAN,15105.0,0.0,2007.0,0,297.89,4499628.45,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.004104477826064252,1.0,0.6,0.5,0.8,0.0,0.4758208955652129
1077754.0,1511442.0,TERRENO DENOMINADO RANCHO ABAJO,14500.0,PO. STO. TOMAS AJUSCO,TLALPAN,15100.0,0.0,2000.0,0,297.89,4498139.0,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0041030431955762885,1.0,0.6,0.5,0.8,0.0,0.4758206086391153
1076384.0,1511560.0,TERR. DENOM. CETLALPA S/N,14500.0,SAN MIGUEL TOPILEJO,TLALPAN,14503.0,0.0,2000.0,0,203.44,2950490.32,A140360,0.0,,revision manual,0.0,203.44,17000,0.5,0.8,0.0,0.003931748315313418,1.0,0.6,0.5,0.8,0.0,0.4757863496630627
1069066.0,1510628.0,SAN ANTONIO LA QUINTA S/N,14520.0,SAN MIGUEL AJUSCO,TLALPAN,14480.0,0.0,2007.0,0,297.89,4313447.2,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.003925149015068785,1.0,0.6,0.5,0.8,0.0,0.4757850298030138
1061657.0,1124248.0,"CL. ROSADELA, S/N",14460.0,TLALPUENTE,TLALPAN,14285.64,0.0,2007.0,0,908.74,12981932.4936,A140971,0.0,,revision manual,0.0,908.74,17000,0.5,0.8,0.0,0.0038693820587406584,1.0,0.6,0.5,0.8,0.0,0.4757738764117482
1066477.0,1511294.0,CAM.VIEJO AL MANINAL S/N,14790.0,PO. STO. TOMAS AJUSCO,TLALPAN,14212.0,0.0,2000.0,0,297.89,4233612.68,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0038482528209139283,1.0,0.6,0.5,0.8,0.0,0.47576965056418286
1069464.0,1511645.0,CARR.FED.MEX.CVACA. KM.29.900,14550.0,SAN MIGUEL TOPILEJO,TLALPAN,14111.0,0.0,2000.0,0,297.89,4203525.79,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.003819273285057061,1.0,0.6,0.5,0.8,0.0,0.47576385465701143
1066501.0,1511293.0,CARRET. ESCENICA PICACHO AJUSCO 383,14790.0,PO. STO. TOMAS AJUSCO,TLALPAN,13941.0,0.0,2000.0,0,297.89,4152884.49,A141099,0.0,,revision manual,0.0,297.89000000000004,17000,0.5,0.8,0.0,0.0037704958484662938,1.0,0.6,0.5,0.8,0.0,0.4757540991696933
1068987.0,1510680.0,ACULCO 10 PROV.,14710.0,SANTO TOMAS AJUSCO,TLALPAN,13907.0,0.0,2000.0,0,297.89,4142756.23,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0037607403611481403,1.0,0.6,0.5,0.8,0.0,0.47575214807222965
1063329.0,1469344.0,TERRENO DEN. LA HUERTA,14460.0,SAN ANDRES TOT.,TLALPAN,13847.0,0.0,2000.0,0,297.89,4124882.83,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0037435247952925755,1.0,0.6,0.5,0.8,0.0,0.4757487049590585
982513.0,878597.0,"ANILLO PERIFERICO BOULEVARD ADOLFO RUIZ CORTINES, S/N",14110.0,AMPLIACION FUENTES DEL PEDREGAL,TLALPAN,13805.16,0.0,2013.0,0,7320.19,,A141071,0.0,,revision manual,0.0,,17000,0.5,0.8,0.0,0.003731519807369295,1.0,0.6,0.5,0.8,0.0,0.4757463039614739
1064836.0,948351.0,CAMINO S N,14492.0,SAN MIGUEL XICALCO,TLALPAN,13695.0,0.0,2000.0,0,297.89,4079603.55,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0036999120284584783,1.0,0.6,0.5,0.8,0.0,0.4757399824056917
1074226.0,1511503.0,TERR. DENOM. TOZIAC S. N.,14500.0,SAN MIGUEL TOPILEJO,TLALPAN,13632.0,0.0,2000.0,0,203.44,2773294.08,A140360,0.0,,revision manual,0.0,203.44,17000,0.5,0.8,0.0,0.003681835684310135,1.0,0.6,0.5,0.8,0.0,0.47573636713686207
1071821.0,1468787.0,CAMINO AL AMALILLO S/N,14476.0,SAN ANDRES TOT.,TLALPAN,13367.0,0.0,2000.0,0,381.5,5099510.5,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.003605800268448057,1.0,0.6,0.5,0.8,0.0,0.47572116005368964
1073941.0,1468359.0,TEXCALATLACO S/N,14712.0,SAN MIGUEL XICALCO,TLALPAN,13279.0,0.0,2000.0,0,381.5,5065938.5,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.003580550771859895,1.0,0.6,0.5,0.8,0.0,0.475716110154372
1076302.0,1511869.0,CAMINO REAL A OYAMEYO,14713.0,SAN MIGUEL TOPILEJO,TLALPAN,13035.0,0.0,2007.0,0,297.89,3882996.15,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.003510540804047265,1.0,0.6,0.5,0.8,0.0,0.4757021081608095
1029387.0,1455122.0,"CARRETERA PICACHO AJUSCO, KM. 7.5",14749.0,SAN ANDRÉS TOTOLPEC,TLALPAN,12981.0,0.0,2009.0,0,1010.54,13117819.74,A140021,0.0,,revision manual,0.0,1010.54,17000,0.5,0.8,0.0,0.0034950467947772565,1.0,0.6,0.5,0.8,0.0,0.4756990093589555
1078472.0,913282.0,AYOCALTITLA S N JUNTO AL NUM 29,14500.0,ZONA RUSTICA,TLALPAN,12963.0,0.0,,0,297.89,3861548.07,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.003489882125020587,1.0,0.6,0.5,0.8,0.0,0.4756979764250041
1063610.0,960537.0,TERR. TEPANCO TLALTENANGO SN.,14400.0,MAGDALENA PETLACALCO,TLALPAN,12897.0,0.0,2000.0,0,297.89,3841887.33,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0034709450025794657,1.0,0.6,0.5,0.8,0.0,0.47569418900051597
1054575.0,958077.0,CAMINO A LA PIEDRA DEL COMAL 532,14643.0,VALLE DE TEPEPAN,TLALPAN,12864.0,0.0,2006.0,0,2178.62,28025767.68,A141022,0.0,,revision manual,0.0,2178.62,17000,0.5,0.8,0.0,0.003461476441358905,1.0,0.6,0.5,0.8,0.0,0.47569229528827184
1036151.0,1124171.0,CAMINO AL XITLE NO 171 LOTE 270,14460.0,TLALPUENTE,TLALPAN,12599.0,0.0,2008.0,0,908.74,11449215.26,A140971,0.0,,revision manual,0.0,908.74,17000,0.5,0.8,0.0,0.0033854410254968268,1.0,0.6,0.5,0.8,0.0,0.4756770882050994
1065005.0,1510992.0,TERRENO SAVINOCO,14780.0,STO. TOMAS AJUSCO,TLALPAN,12540.0,0.0,2000.0,0,297.89,3735540.6,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0033685123857388546,1.0,0.6,0.5,0.8,0.0,0.4756737024771478
1063067.0,1508623.0,CAMINO SIN NOMBRE S N,0.0,STO TOMAS AJUSCO,TLALPAN,12225.0,0.0,2007.0,0,297.89,3641705.25,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.003278130664997139,1.0,0.6,0.5,0.8,0.0,0.4756556261329995
981636.0,1370574.0,CIRCUITO FUENTES DEL PEDREGAL NO. 441,14140.0,FUENTES DEL PEDREGAL,TLALPAN,12114.0,0.0,2007.0,0,5895.23,,A140415,0.0,,revision manual,0.0,,17000,0.5,0.8,0.0,0.0032462818681643444,1.0,0.6,0.5,0.8,0.0,0.47564925637363287
1057917.0,1119406.0,AUTOP. MEXICO CUERNAVACA KM. 21,14408.0,SAN PEDRO MARTIR,TLALPAN,12000.0,0.0,2000.0,0,792.45,9509400.0,A140321,0.0,,revision manual,0.0,792.45,17000,0.5,0.8,0.0,0.0032135722930387712,1.0,0.6,0.5,0.8,0.0,0.4756427144586078
982511.0,878594.0,"ANILLO PERIFERICO BOULEVARD ADOLFO RUIZ CORTINES, S/N",14110.0,AMPLIACION FUENTES DEL PEDREGAL,TLALPAN,11927.13,0.0,2013.0,0,6926.73,,A141161,0.0,,revision manual,0.0,,17000,0.5,0.8,0.0,0.0031926639883071875,1.0,0.6,0.5,0.8,0.0,0.47563853279766144
1034759.0,1116739.0,TLALPUENTE NO. 14,14657.0,ESTHER ZUNO DE ECHEVERRIA,TLALPAN,11895.17,0.0,,0,1176.14,13990385.2438,A140961,0.0,,revision manual,0.0,1176.1399999999999,17000,0.5,0.8,0.0,0.0031834938302281236,1.0,0.6,0.5,0.8,0.0,0.47563669876604564
1064987.0,1511029.0,"CTO AJUSCO, S/N",14790.0,ZONA RUSTICA,TLALPAN,11869.69,0.0,2018.0,0,297.89,3535861.9541,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0031761829532614603,1.0,0.6,0.5,0.8,0.0,0.4756352365906523
1065378.0,1510908.0,TERRENO MANZANASTITLA,14700.0,SAN MIGUEL AJUSCO,TLALPAN,11860.0,0.0,2000.0,0,675.29,8008939.4,A140930,0.0,,revision manual,0.0,675.2900000000001,17000,0.5,0.8,0.0,0.0031734026393757863,1.0,0.6,0.5,0.8,0.0,0.47563468052787516
982510.0,878603.0,"ANILLO PERIFERICO BOULEVARD ADOLFO RUIZ CORTINES, S/N",14110.0,AMPLIACION FUENTES DEL PEDREGAL,TLALPAN,11792.88,0.0,2013.0,0,6926.73,,A141161,0.0,,revision manual,0.0,,17000,0.5,0.8,0.0,0.003154144159705361,1.0,0.6,0.5,0.8,0.0,0.4756308288319411
1076330.0,1511866.0,"CL. TEPETZINTLA, 121 LT-6",14713.0,ZONA RUSTICA,TLALPAN,11726.27,0.0,2007.0,0,297.89,3493138.5703,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0031350320123447084,1.0,0.6,0.5,0.8,0.0,0.47562700640246897
1063481.0,960515.0,CINCO DE MAYO 56,14400.0,MAGDALENA PETLACALCO,TLALPAN,11700.0,0.0,2000.0,0,297.89,3485313.0,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.003127494463760947,1.0,0.6,0.5,0.8,0.0,0.4756254988927522
1059516.0,1118383.0,"CL. MIRADOR, 18 GLOBAL",14643.0,FUENTES DE TEPEPAN,TLALPAN,11575.64,0.0,2013.0,1,1938.36,22437757.5504,A140402,0.0,,revision manual,0.0,1938.3600000000001,17000,0.5,0.8,0.0,0.0030918123342643126,1.0,0.6,0.5,0.8,0.0,0.4756183624668529
1070340.0,959784.0,PROL DE LA PALMA S/N JTO AL 5,14476.0,LA PALMA,TLALPAN,11562.0,0.0,2007.0,0,381.5,4410903.0,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.003087898662293148,1.0,0.6,0.5,0.8,0.0,0.47561757973245866
1045406.0,169284.0,"CALZADA DE LOS TENORIOS, 235",14390.0,RESIDENCIAL VILLA COAPA,TLALPAN,40487.07,151.29,1987.0,1,3033.84,122831292.4488,A140394,0.0,,revision manual,0.0037367485471287497,3033.84,17000,0.5,0.8,0.0,0.011387256119990198,0.9916961143397139,0.6,0.5,0.8,0.0,0.47561667409194086
1077727.0,1511683.0,CARRETERA FEDERAL MEXICO CUERNAVACA 9150,14500.0,PUEBLO SAN MIGUEL TOPILEJO,TLALPAN,24346.0,41.0,2007.0,0,297.89,7252429.94,A141099,0.0,,revision manual,0.0016840548755442373,297.89000000000004,17000,0.5,0.8,0.0,0.006755961893918831,0.9962576558321239,0.6,0.5,0.8,0.0,0.4756027235452086
1064431.0,1469228.0,AV MEXICO - AJUSCO S/N,14480.0,MAGDALENA PETLACALCO,TLALPAN,11258.0,0.0,2007.0,0,672.87,7575170.46,A140610,0.0,,revision manual,0.0,672.87,17000,0.5,0.8,0.0,0.0030006731286249524,1.0,0.6,0.5,0.8,0.0,0.47560013462572504
1026527.0,1125693.0,CEHUANTEPEC S/N,14420.0,LA MESAS DE LOS HORNOS,TLALPAN,11248.0,0.0,2008.0,0,1963.66,22087247.68,A140131,0.0,,revision manual,0.0,1963.66,17000,0.5,0.8,0.0,0.002997803867649025,1.0,0.6,0.5,0.8,0.0,0.47559956077352983
